n,direct,var_direct,indirect,var_indirect
500,0.360056910727738,1.62153392339242,0.0523268171918662,0.248658353582371
500,0.315263196547271,2.19789051067384,0.107373954643225,0.381390725537231
500,0.295470373251725,1.93394148366212,0.0785405488100555,0.389167669901281
500,0.302748185660728,2.22982426249903,0.101728633859605,0.544622930425668
500,0.289707939874326,2.00552532624582,0.0360511510421831,0.275288419689546
500,0.183272110256898,1.86834526328366,0.129771544405433,0.354105915022068
500,0.363335619913795,2.37736560506174,0.0579537773094375,0.422906635991867
500,0.377305959924244,2.45764609516606,0.0916312038463684,0.862196690467211
500,0.2142210243009,2.74940655732059,0.164327869537335,0.958223628925643
500,0.333360806761995,2.40152439697255,0.0200736156505704,0.280862821018632
500,0.37464002456986,2.99069228928958,0.067820222567531,0.755483678349211
500,0.482975274192817,3.041210554058,0.0186084362837772,1.05138688548578
500,0.316941558556641,3.0395530048513,0.145674210921819,0.919460238714863
500,0.301125634070643,2.13831681558879,0.159605048543128,0.703073735591684
500,0.39195501677483,3.19103036379537,0.120065783584735,1.11801281241601
500,0.396679179800349,1.5930328167017,0.0495308485391232,0.216828946356133
500,0.294506280469872,2.13470511915427,0.0657275092731021,0.425681680575135
500,0.349984614987332,2.42754850351123,0.100965952699471,0.613635359919602
500,0.35009781236125,1.58249858814855,0.0532114231772618,0.350936810384259
500,0.396205254563455,2.97564525623923,0.0929284172263385,0.774205643542323
500,0.260812426302889,2.22614783778766,0.100540267761662,0.397782295902075
500,0.365659415880367,1.53805949646648,0.0444001120850127,0.262351358360838
500,0.339221760107088,2.72897864420088,0.112814962571179,0.595976179518309
500,0.311689926084785,1.9301236100412,0.0807748097953318,0.358187669332473
500,0.405735418683186,2.03495060659704,0.144437618128823,0.633619365540028
500,0.423460585544052,1.50391215067404,0.098108490098998,0.407961742990917
500,0.501177526131761,1.52847305541259,0.0352540464999942,0.423037039024479
500,0.374738906301726,2.73554135279003,0.127895874705426,0.828952643160933
500,0.128210672901509,3.32995933324316,0.110474302529377,0.920505133354111
500,0.38834599871094,1.61995284567911,0.0918918790137404,0.358597864880536
500,0.343386978585474,2.5246428154322,0.0748574309754072,0.656765641248329
500,0.351598167262014,1.63469363251636,0.0642884727438786,0.208696064504016
500,0.337883113459534,2.27489972206678,0.0647338370004575,0.458599353513735
500,0.266462102152067,4.17142881898204,0.143510859303714,1.21069337622294
500,0.301008249028087,1.8441430853143,0.0428957718303302,0.289548497994243
500,0.266490256455695,2.27184604195415,0.177132418897184,0.718611221309373
500,0.399905558300357,2.21550579031825,0.0780134136583115,0.420718929655825
500,0.369848539899173,2.08395753518223,0.0368195540512168,0.355558503246726
500,0.255853198767461,2.61878048877009,0.105309324048454,0.543115228382307
500,0.318473442960834,1.93479405137461,0.0908741904759494,0.371713062674231
500,0.329010865185457,1.64345872208662,0.0440439837295783,0.140352197877635
500,0.458777969342331,2.10198969134839,0.0261812532998481,0.389558136321672
500,0.403377119866841,1.59859898899483,0.0756753486945394,0.2328881379725
500,0.379513959182725,3.03920647906169,0.018560837575802,0.463932464834462
500,0.417931015350781,2.09383279334515,0.0879621156792496,0.438595147407578
500,0.378129048979439,2.29225896223463,0.0699427161605499,0.437408965597295
500,0.351633133056773,2.08880426345193,0.0904938246855005,0.41641661232766
500,0.320396106241043,1.63410170363165,0.0544425317395099,0.26265108186239
500,0.346720040243626,3.68738086730949,0.0878947026679299,1.15789966275726
500,0.342358373945671,2.38896084505476,0.179692883959736,0.799080107537139
500,0.328347539301649,2.50185859328871,0.0852586906708823,0.675246774268007
500,0.301371671623311,1.92689432718881,0.11443212032654,0.422134942026061
500,0.281239751604046,1.87799811039686,0.0989007470500033,0.458448446491473
500,0.406586963259132,2.31380072077883,0.0156331327973498,0.24708774830578
500,0.412246018410593,1.74175110366817,0.117441670795954,0.425152381223754
500,0.278831076283359,2.38392939499047,0.107171662909991,0.476370402806667
500,0.304525293837446,1.79262773519735,0.0205277712010293,0.276215516920276
500,0.263901311921362,2.55653956856931,0.131667357445966,0.695593848678117
500,0.309074051969916,2.02080773336636,0.0739260080778539,0.332940629057725
500,0.284638667447617,3.03362394441334,0.105513410497686,0.849370856931775
500,0.223000220391139,2.12913874228662,0.0872231607393195,0.517125518101877
500,0.264647097893291,2.76881596484222,0.109128236231761,0.815841542941369
500,0.352039657578161,2.21534611994747,0.0803935381438458,0.515846545615276
500,0.387690813122568,1.64258194085402,0.0731464137740974,0.254707409227934
500,0.355401265152697,1.89364882485035,0.0971248254989573,0.417665256453393
500,0.194262891878178,2.66797192963725,0.111891455251586,0.620316074563479
500,0.438649381652669,1.81010516429152,0.0801396242421007,0.43223759924694
500,0.349970130496003,2.06689807222838,0.0763868696985366,0.39388516366753
500,0.36571625480329,1.74627960745258,0.0875989323998104,0.362942845763269
500,0.31226646996414,1.75642840899752,0.0767139922621793,0.339840101791666
500,0.340745985968378,2.44536813781111,0.152893832549256,0.803805583930803
500,0.43042865143481,2.04710632645381,0.0697166380713046,0.467823546449358
500,0.180541716702062,2.67156700837349,0.123381485688316,0.520670045852824
500,0.335429724212303,1.86769315675158,0.0625088422825369,0.330497425054873
500,0.38114073230618,1.68750115617738,0.0836760314890231,0.245301492226497
500,0.350659246498292,1.85101110341913,0.0833250381919406,0.316753537117736
500,0.381589011299677,1.79148094870951,0.0541491945237781,0.350916549114175
500,0.452896609385357,2.73687621526394,0.0910274114003758,0.894131530152075
500,0.365658903439946,2.92574421636372,0.109829575372604,0.803699176115623
500,0.269518850609632,1.93428611644001,0.092088523090462407,0.437407707573013
500,0.57955774760069,1.31261377582885,0.0330219565389654,0.224025913875027
500,0.377997939218004,1.54288035032828,0.0749986291774564,0.321230718789319
500,0.365328213158005,2.1103654109709,0.0733564386569995,0.524481412568313
500,0.358560937425577,2.26296497093284,0.0751370949443172,0.456152444091918
500,0.39494316892237,1.62642434587965,0.1008405632868,0.383340105946972
500,0.276321842782419,1.99602438746293,0.0765445364373246,0.534803120608375
500,0.312732974811238,2.33374739110673,0.116924271815591,0.641777263981262
500,0.381792884405904,1.96249079734792,0.0826695520940715,0.3013375581047
500,0.309907947236256,2.17040002072779,0.111686576691778,0.55292677148568
500,0.30620240351185,2.97231712080289,0.153596662697228,0.957161659529887
500,0.257048879075151,2.13339785095762,0.147948257354756,0.444096383897325
500,0.153126911454162,2.06646420844781,0.0815560380276821,0.483658233839245
500,0.215059450017437,1.47683825842038,0.105985057238305,0.315195327129213
500,0.436075484266904,1.60011836263733,0.0139267146719551,0.219563886221291
500,0.398215188134138,1.63592425370903,0.026646080912664,0.350627156648318
500,0.338198402188325,2.09427477313322,0.0984397945016501,0.461161889095935
500,0.310032922356314,2.5836833356945,0.127824514387671,0.594788122229529
500,0.352992649385214,2.17478408222491,0.0831506234734384,0.668425492558021
500,0.242349375085388,3.05021568506173,0.094975105991595,0.766361181269086
500,0.329796776435311,1.99049054963726,0.132071734659052,0.374367925443457
500,0.399054639607551,1.76875810583597,0.00276428498815606,0.209809139282351
500,0.316008105567543,2.03485031444661,0.0967165167826866,0.377201511930445
500,0.449208506273552,1.52194598061093,0.0716276719833143,0.1793662164845
500,0.350032428351516,2.70421326763677,0.126872695075563,0.72765047976169
500,0.297937692269186,2.73876298124983,0.123249327126664,0.803046647842737
500,0.403820212707114,1.63806479458891,0.0645187519869387,0.257280767579316
500,0.414463751493301,2.01986230192285,0.0458338717479966,0.430174715643596
500,0.319285101655104,2.01839671626445,0.089481967061786,0.535143821164628
500,0.196179252531118,3.16745567706597,0.166294876187052,1.02154794526053
500,0.287305389540971,2.58088779447588,0.100049437756813,0.586820230388236
500,0.360102928800141,2.12253440711404,0.0634967093824259,0.2157368517312
500,0.297710585279473,1.87457893832704,0.166813920724279,0.64409751662089
500,0.291683328542467,2.00860151587279,0.0368690273751313,0.412266310881579
500,0.404345312100478,2.07024976373389,0.0472081087068931,0.430852129642732
500,0.337502091011372,2.38505358565114,0.060262269684196,0.554852480143194
500,0.442733296954102,2.33873617403632,0.00359954791300277,0.326739478310181
500,0.311465358698474,2.08368977674085,0.0834904165529875,0.488322316714265
500,0.400933217987708,2.3296552500731,0.0693474783402744,0.583808919741102
500,0.411760308469433,1.68846160893487,0.0999301590576466,0.253265252682766
500,0.373668758339832,2.00492034893967,0.12495425400812,0.43529283521913
500,0.321518261871204,2.94017308983918,0.166781211459,1.01182835412196
500,0.237923827131417,2.22715415327906,0.118605928595606,0.805027287067783
500,0.394357518764462,2.40290430141323,0.0982723067787672,0.697798560792236
500,0.334545948683147,2.21074851844591,0.117281367800404,0.38605866701443
500,0.470223124279775,2.38120813523501,0.0978482058027792,0.689590524961842
500,0.223158319685984,2.35139049632327,0.0462489059256107,0.381309837553304
500,0.4250675102062,2.18141784742276,0.0830494887215666,0.338151128692488
500,0.384983010142804,1.78886572440479,0.04050690733243,0.328779789812928
500,0.257349745704071,2.29726947700086,0.133027830575367,0.685713829384524
500,0.269738560905501,1.79561015995356,0.135082098784164,0.436871811493318
500,0.357842350646487,2.21106758504638,0.0659589309459379,0.405240800618322
500,0.406857716752362,2.13764109253874,0.0638337143720531,0.370593433911266
500,0.274840199032593,2.08644749015756,0.189059083685484,0.621331600032449
500,0.590392639858982,1.51416873809916,0.0585336218796606,0.210509965474131
500,0.335185798216817,1.63005025767707,0.0649435397009841,0.292968573606856
500,0.411385164689815,2.14778413947933,0.0831118303268756,0.553173597730777
500,0.348408996452917,2.76586900429517,0.105044618436993,0.698554087697924
500,0.475211020360505,1.76802902389271,0.0572190341922924,0.367064458127837
500,0.452355097417425,1.49902758669978,0.0711529882835575,0.316019530002275
500,0.472931840302323,1.638258654,0.0803667098708906,0.330849084753888
500,0.251475225457382,2.2058496642423,0.080968200786572,0.464742588979111
500,0.343813320047836,1.73254095189897,0.0692792060820729,0.345378568512398
500,0.330511559862597,1.75323112339289,0.108205843664031,0.392763344980179
500,0.287745213827875,2.17327839432027,0.0952242446660627,0.585770530356049
500,0.326540043419375,1.87154506221802,0.0776480732238329,0.335933873842396
500,0.412900862911804,1.65322321442559,0.0902052553211263,0.44287737302467
500,0.498319159480076,1.75918420470757,-0.00597132603872907,0.218063823879475
500,0.256347817083546,2.71185729429836,0.114424956188247,1.04971764784115
500,0.421234487830963,1.58367951288194,0.0425340466204233,0.293959797930449
500,0.32960448613367,1.8613291889706,0.0973820577429304,0.405295502238021
500,0.31659649645823,2.47165464283678,0.104779582164591,0.850430496384056
500,0.384906034544892,1.94229803916905,0.0903337261650233,0.477962490324498
500,0.364812568361855,1.77812512722374,0.163906049190415,0.742945336686608
500,0.233913903868996,1.82321612243757,0.113436491527955,0.329513127242563
500,0.447459004413867,1.93190155919206,0.0188113128165951,0.31419019922268
500,0.418672377401078,1.52488873301521,0.023744079921081,0.280268451453214
500,0.352695715378145,1.92033649113029,0.0894474047552678,0.595038964338495
500,0.513758982256271,2.28118717599123,0.0218470533005017,0.456449230791408
500,0.323671140209637,3.28821818184509,0.0478047494885017,0.797239216295732
500,0.427407729159518,1.65115735077607,0.0740088004957954,0.292355135135922
500,0.35899758348185,1.61186398022595,0.0808530628985971,0.345932349413888
500,0.387999474530898,1.62908421298393,0.124350242602411,0.433100340350994
500,0.380745922992396,1.69376496928414,0.0943299065710718,0.259426575890829
500,0.357388441223196,1.6769955786281,0.0776054902611318,0.415564692240554
500,0.32974855343903,1.86950455644999,0.179220523627172,0.831877246788421
500,0.354231565637088,1.9438650495888,0.0740203366570304,0.480440123016549
500,0.336006928087494,2.64027618973638,0.0818076378018405,0.614114924955843
500,0.298190108828677,2.69136123663273,0.155140959022318,0.997494934192208
500,0.373985842339019,1.78598458083346,0.0654495382646956,0.498409429055182
500,0.283145667163727,1.83145401856292,0.0700418317752423,0.501964000334997
500,0.467314600304914,1.55785458701315,0.0498225607730557,0.292661618085192
500,0.340214464262228,2.02275059236995,0.051379016336659,0.370987731425359
500,0.396982950224489,2.43419454754152,0.0656527377260769,0.432170412319537
500,0.313217282979107,2.27053055591481,0.0808317346190864,0.466355727773633
500,0.263983183254872,1.8710493444369,0.111142202777914,0.368047599462036
500,0.351617171199735,1.62369866945906,0.0552496085076182,0.253671298499032
500,0.400391509131275,2.17963479457814,0.15651730852136,0.786855297683963
500,0.450557455475232,1.79647080729106,0.0787440223592765,0.452181202366055
500,0.395251170897159,1.83542269501228,0.0931606285885591,0.337131404991029
500,0.330511559862597,1.75323112339289,0.108205843664031,0.392763344980179
500,0.507656643309114,3.00397620094183,0.0527624763292914,0.979803291329817
500,0.330711954003244,1.93296279266847,0.0959832151366178,0.40590972300784
500,0.385744286675583,1.63191951308023,0.0792723966384278,0.47061250082670403
500,0.337477624837275,2.089599165745,0.110772634185774,0.659599081135368
500,0.310263433445733,2.54898593341359,0.106359227294225,0.818439005889489
500,0.376773257502317,1.62562458026663,2.15670472077156e-4,0.242226900567921
500,0.491915685475268,1.69886837458051,0.0453689164374758,0.341272029064494
500,0.292597656507251,2.31071232423565,0.0672128828517984,0.437040081273898
500,0.428690443566594,1.59346437719865,0.0745407724041585,0.421506899946526
500,0.478702768850774,1.49365014547044,-0.0188170705783332,0.242676956194604
500,0.460769762041418,2.07327732742303,0.0266392599246013,0.365321990870597
500,0.328320644060982,1.78874163043614,0.0887181278532353,0.305633352981215
500,0.285960295373285,1.47543524671042,0.110257893568528,0.527041518710934
500,0.41590640190021,1.43541447994032,0.0551961326457425,0.318207613369479
500,0.27666180235856,2.46912509723519,0.0250115395774918,0.418802667269742
500,0.259542894444072,2.32153361560633,0.104741993361874,0.712333462903569
500,0.327148604782406,2.34835245689544,0.105486331380447,0.746171338046733
500,0.388118545563402,1.92461827977003,0.175004660614887,0.680026542700498
500,0.362519721920903,1.75932601819962,0.0605242561024499,0.28628745452469
500,0.267798447432532,1.63772249457949,0.183589159155358,0.563256646994907
500,0.405538457922456,2.03726729488094,0.121114052339701,0.429958069236758
500,0.471933004032174,1.80371272415177,0.021933963762017,0.401883235569202
500,0.422907722414386,1.97523875734844,0.0567417287036295,0.360951750724542
500,0.458804140338371,2.23660706987683,0.156721575184906,0.784887800236529
500,0.273121980639191,1.99436813687814,0.111816173345681,0.44362946942229
500,0.51407224181611,2.23929400867733,0.0118215291047782,0.543176545247366
500,0.302115715627,2.32096106798228,0.106377375118569,0.565836069010714
500,0.301032047138525,1.77719120751001,0.0729125713723152,0.502186165062022
500,0.44554606165904,1.89723445403765,0.11526469304692,0.427586101949653
500,0.291275271337375,1.93051282959921,0.0848453009558165,0.588195239147182
500,0.221322094623708,2.67062583165107,0.175852228469688,0.829150427060582
500,0.346602166299242,1.90109261346968,0.100174714884234,0.509176129018449
500,0.35047723918251,2.78695327816916,0.0480514196109009,0.686762404647808
500,0.405584151851637,2.16564710504014,0.0235490949034226,0.354707424850448
500,0.363199047340501,2.00046890754647,0.0869718392346002,0.351612914151832
500,0.359063765751968,2.94381550154226,0.111471863622596,0.691069002482161
500,0.43185617568708,1.82504595069161,0.01441342033909,0.313614186722307
500,0.212412084709814,2.95995778515835,0.107466125307704,0.567645534760293
500,0.311745669107184,2.29036904484239,0.107454696454256,0.763820944872361
500,0.326913980647913,2.38640976392133,0.0636818309748887,0.747134736684679
500,0.451010462534773,1.93679049397742,0.0676180355594684,0.319565965110894
500,0.256347946328478,2.15288192191287,0.124244854624141,0.608610682315815
500,0.266234146728583,1.98163088676113,0.0842168557896,0.323094580226199
500,0.34745270410349,2.62942238270953,0.0852881227133248,0.563007668000725
500,0.394933960293785,2.3267530745355,0.0970954728781753,0.837979796675206
500,0.273885883510653,2.41405219889869,0.094530321262584,0.518183016641812
500,0.30431376991077,2.06823076650811,0.0942582825492539,0.460580999604349
500,0.44039435483208,1.85374705158749,0.0410780606251091,0.307343796467036
500,0.422842067260542,2.05620372339169,0.0923325712635872,0.489459976781188
500,0.369716581344295,1.94990709464943,0.100640053171572,0.45106023425685
500,0.319557381021857,2.31269119673252,0.0670233851608666,0.493886535217345
500,0.33048618773935,2.17140262163989,0.0981833139269574,0.780641277915315
500,0.393461481491101,1.79820775884484,0.0467498836081212,0.371641080060913
500,0.407093585658612,2.96504394830834,0.0957618557382421,0.589508035959449
500,0.436084038404403,1.96480825632359,0.0568331423823518,0.526175092790805
500,0.288975074452559,1.88530738468799,0.118158756875134,0.385292306195553
500,0.314230684489446,2.11650635857432,0.0978361157435634,0.487924682571272
500,0.460830005569748,1.86374334524042,0.0834196793979874,0.373052501698413
500,0.218375072961942,2.1491188668422,0.12826943175774,0.638094020123012
500,0.374473344558036,2.60487402896522,0.0552763269608285,0.782293849383475
500,0.227321324342266,2.8608706318156,0.130281891051794,0.857779210560278
500,0.424050690009142,2.0721094619498,0.0615980519107614,0.530089932073475
500,0.32914819506141,2.29576032457003,0.111546751723976,0.492947010894698
500,0.463427660183823,1.96440131382259,0.0680923674208304,0.409669694993534
500,0.472613273914233,2.05355098438007,0.014647533612908,0.375676485204593
500,0.284636600595032,1.97168915890523,0.139743821277561,0.458010858600462
500,0.414704740769979,1.99823804534468,0.0286036568981427,0.23483595781322
500,0.345681185735848,2.37071875514211,0.0701762640597497,0.472616299214811
500,0.383317509075445,1.95006296684462,0.0868635341492192,0.503014460883693
500,0.429515697988157,2.04652839487063,-0.00547812104946077,0.391394268498904
500,0.505801478486807,1.41782295528815,0.0940418347896237,0.333991742617446
500,0.408390051699866,2.86172627886455,0.156517359895382,1.20454311297174
500,0.308138650140362,2.93125191587795,0.119494351153246,0.969507873823823
500,0.382393132470053,2.21954273084786,0.0789018730577964,0.471550173678599
500,0.290065138712158,2.27194695078165,0.0716442279051642,0.630298719038503
500,0.29332688969182,1.69479317626076,0.104134125935381,0.440576531010109
500,0.337979492844449,1.98993665276869,0.0882511139775025,0.373452717571763
500,0.394693011354258,1.79604904159342,0.0825092825687138,0.294574433023164
500,0.366249586305452,2.21255699556263,0.0612580036300711,0.694239624506572
500,0.444483131180237,1.75019106205613,0.0264243141438308,0.174142226969535
500,0.363063452641373,2.37581119128253,0.0435022831517263,0.455318862794609
500,0.393015202369878,2.2418888560873,0.0784085817972366,0.703956129040514
500,0.231447560916018,3.02520616402861,0.0991003461818114,0.709809102647088
500,0.416160488438587,2.10136833949448,0.075865663973701,0.347170265620619
500,0.335781397831252,2.37407695116969,0.079865451943352,0.624605708528454
500,0.154032659087221,2.50850100482917,0.196404192074485,0.789987553795698
500,0.378799060730425,2.38688394547299,0.0511303463346539,0.51378193932263
500,0.351867140334229,2.36526199629607,0.0457965100416872,0.417896086150806
500,0.411114014886453,1.96898985456777,0.159214131905403,0.573012427249598
500,0.370809322169327,1.90157869649334,0.124853442766012,0.507941380714776
500,0.278827290005197,1.90712954626513,0.0922104348253767,0.415576479336418
500,0.404075328835935,2.46850883463106,0.0674971941945877,0.447921795863923
500,0.420652909645816,1.8068159435883,0.135704879416124,0.496232319545488
500,0.368559821458828,2.66809079862421,0.113427838828407,1.08414311841221
500,0.291923928437433,2.23600476282144,0.172119860783484,0.683242358349715
500,0.278286247233759,2.52442193619681,0.116583139968164,0.728530621426996
500,0.307398774084297,2.39018970802944,0.0727329712147745,0.540501761089834
500,0.348347478634136,1.68228260852687,0.118828377354477,0.276943891079174
500,0.396042207605703,1.5038602664002,0.067288239071256,0.393941811328339
500,0.344929948785681,2.75097037698543,0.147171914689289,1.24984579738783
500,0.427544139937639,3.39683130327177,0.0723083324903637,0.578774508583794
500,0.32292538807487,2.24984915545802,0.107092740301777,0.618527498210257
500,0.494154036026287,2.35925715302748,-0.0156611253103494,0.485642831477355
500,0.269797587965897,2.73553221106658,0.128027108424619,0.706284276845795
500,0.32053013578737,2.00699777947622,0.0778783979679138,0.444838862023047
500,0.452824509203275,2.06570673494033,0.102909940227026,0.447852255747065
500,0.383678846226786,1.83679183764489,0.0647683668090805,0.295527484250843
500,0.269894616133368,2.34697535486472,0.143865684313042,0.882343290418378
500,0.35244315472022,1.95674047620477,0.0514430822598024,0.243696435050646
500,0.472041967578845,1.83072027188991,0.0362864293065871,0.317767751800326
500,0.38740797451752,1.63249103559483,0.0543291138939053,0.158437217243753
500,0.579548303093854,2.07240662371099,-0.00150701290412958,0.676973244401774
500,0.385988997277642,2.01845008790157,0.0931601936536474,0.40539077555167
500,0.405752200801214,1.76987299031457,0.0454862183975124,0.230569600451965
500,0.318779662940868,2.53059821232587,0.0912461961022025,0.555095927464452
500,0.386500895047143,1.94038356336658,0.109647515339644,0.44031466122478
500,0.317097102716332,1.81522116687879,0.0502045721435166,0.242965438925949
500,0.357852525827102,2.68420958749004,0.101437987927476,0.735856849220291
500,0.359215542224916,1.90029947155614,0.10219298194713,0.31201658489745
500,0.308337863990238,2.17322993259496,0.0841069983189011,0.428818619821421
500,0.436271572676436,2.04061021179845,0.0369979587818232,0.406655437610333
500,0.380479558491409,1.9895130038409,0.0920681408330167,0.661026340255235
500,0.293217808766907,2.02396297327521,0.0858938443167286,0.330632229394435
500,0.326672799793075,2.40907831944377,0.14708138655793,0.743257370836628
500,0.330226627521392,2.05774357511038,0.0916261271877998,0.495921766686386
500,0.347022057901706,1.91127855285937,0.0670509900307735,0.370218821531391
500,0.326946197913199,2.69104042029819,0.0689568846320237,0.743140199732789
500,0.371323793880036,2.09562505433594,0.0921572816376385,0.489713180624769
500,0.354577325644571,2.18731713609208,0.100274922615494,0.519558611285717
500,0.33003624733792,1.93930819743508,0.0480029585897239,0.267260707211633
500,0.560762421078895,3.21130403130077,0.0454097800870348,1.20154884987044
500,0.401813299224271,2.037287256511,0.0687512531782511,0.405686132579556
500,0.231997437183709,2.78869799801337,0.111779542812632,0.812792063837384
500,0.52061157840532,1.78218250557309,0.059320013607405,0.437803961535448
500,0.432090646197995,2.00638067630041,0.0487285829276481,0.495804801127604
500,0.377742555946653,2.15576917775403,0.0979225501291939,0.463164738787954
500,0.317604039617025,1.82497255138319,0.115026868634538,0.424779920945346
500,0.354590617458807,1.7652698884126,0.0699376099259451,0.389163212741402
500,0.487561974069624,2.1594313539086,0.0793702382199881,0.651641891222736
500,0.408849594269479,1.68520903272553,0.101485101246776,0.404557148150607
500,0.371787065053944,1.71069225482096,0.0985273997766486,0.486409460173186
500,0.238634972167421,2.09515825646046,0.0865428563217995,0.416705176983378
500,0.285264432970763,1.92051199463491,0.044617129276597,0.233261653736609
500,0.363351932203673,1.67539750241973,0.0821433066752814,0.240086555136918
500,0.399297152764791,2.19934145209616,0.0559497994167643,0.433308139885283
500,0.377694245186556,2.39202879264506,0.171138809562705,0.813748351041364
500,0.470705365247038,1.67010932785494,0.105152317604343,0.676667463438396
500,0.20377687349764,1.7059904045001,0.0811214636763394,0.335702054089735
500,0.383157140073063,2.47901363887394,0.0999766308658134,0.586977952863259
500,0.421520287161956,2.13915180880839,0.0212557672705036,0.332832255678633
500,0.377884646658483,2.3233996935908,0.175209411992605,0.764135146188389
500,0.287992559689348,2.63684790982282,0.188517096539517,1.00984524225414
500,0.246464318913489,2.18292628848698,0.115434674512957,0.595063281102689
500,0.297308753686586,1.67644385943949,0.128482853488961,0.505808814064958
500,0.356962569710978,1.49211661589271,0.0953398752674743,0.265950040124918
500,0.285620758778438,2.17493770145932,0.0677293554858087,0.394713039771985
500,0.350561184088411,2.26873708320165,0.124593478524357,0.566230770707016
500,0.223351584297582,2.24671996249019,0.129506273649639,0.455488768342476
500,0.229574641041663,1.76169845910556,0.126280093738648,0.402876794683874
500,0.374987204467798,1.88022272828315,0.055943645880373,0.43734035133241
500,0.249414952651677,1.86107651117923,0.0882735426342296,0.403613963191815
500,0.502333101465754,1.76539733117956,0.00629348765689597,0.192137340226742
500,0.2878271930252,1.68410202593322,0.144273430577819,0.437249847569397
500,0.428176937879679,1.58558640472398,0.0270283383832595,0.321397941861764
500,0.352862858667069,2.78267551506364,0.0810080883572651,0.877644630326445
500,0.36000862751051,1.89659397122263,0.11980261300001,0.514819419651785
500,0.242566968654255,3.21744934787224,0.167973989101399,1.1130809831681
500,0.334316603946322,1.80299364492799,0.108260322431007,0.47614038702897
500,0.314316398197497,2.14836294118417,0.105384204703871,0.613967745278375
500,0.406745327482249,2.04113703645816,0.0499131044409385,0.426118250139771
500,0.339161959116059,1.70098918541344,0.135629701837338,0.415198180513904
500,0.273682501851893,2.49041651558319,0.0874665059036265,0.594837409896833
500,0.410127115779066,1.56611150806574,0.0847674478763394,0.418086860086583
500,0.346647098440786,2.87916679204207,0.14058222029203,0.918831144425709
500,0.416173603594804,1.95322367326675,0.149673375587363,0.523597625518429
500,0.350839076142848,2.02690156214178,0.0723698082830015,0.380098006913021
500,0.305215827913957,2.57163694089806,0.157504366125021,0.702926985782687
500,0.351047432874069,1.8887008552589,0.119718010488695,0.394224151207015
500,0.425652145827922,2.18781866219324,0.0375578094298258,0.36730598837724
500,0.320565094450342,2.22482938006115,0.0875013532093747,0.486136443900078
500,0.416866263123019,1.5507321410705,0.0408822434140089,0.40676435171951
500,0.482479036679014,1.96203524434797,0.0654743499387959,0.365797865439181
500,0.463655599824739,1.92045117569358,0.0322566607328911,0.20758623929385
500,0.350180198099989,2.08777398390437,0.0584403758172547,0.39591975440335
